"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Dec 10 16:24:18 GMT 2020","Thu Dec 10 16:24:32 GMT 2020","13803","","content-management-previous-policy @content-management-previous-policy","","content-management-previous-policy @content-management-previous-policy","I can view previous Policy details @functional @TEST-218","I can view previous Policy details @functional @TEST-218",""
"passed","Thu Dec 10 16:26:50 GMT 2020","Thu Dec 10 16:27:22 GMT 2020","31881","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using a custom range {""datetimeFrom"":""25/10/2020 0:45 AM"",""datetimeTo"":""25/10/2020 0:45 AM""} @functional @TEST-235","I can filter the request log using a custom range {""datetimeFrom"":""25/10/2020 0:45 AM"",""datetimeTo"":""25/10/2020 0:45 AM""} @functional @TEST-235",""
"passed","Thu Dec 10 16:26:33 GMT 2020","Thu Dec 10 16:27:16 GMT 2020","42617","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can delete a draft policy {""FileType"":""excel"",""ContentFlag"":""ExternalHyperlinks"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @functional @TEST-239","I can delete a draft policy {""FileType"":""excel"",""ContentFlag"":""ExternalHyperlinks"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @functional @TEST-239",""
"passed","Thu Dec 10 16:24:53 GMT 2020","Thu Dec 10 16:25:23 GMT 2020","29955","","content-management-policy-application-to-files @content-management-policy-application-to-files","","content-management-policy-application-to-files @content-management-policy-application-to-files","Content Management policy is correctly applied to processed files {""fileType"":""pdf"",""contentFlag"":""ExternalHyperlinks"",""flagType"":""disallow"",""file"":""Execute+Java+Script_JS_PDF.pdf"",""fileOutcome"":""htmlReport""} @functional @TEST-212","Content Management policy is correctly applied to processed files {""fileType"":""pdf"",""contentFlag"":""ExternalHyperlinks"",""flagType"":""disallow"",""file"":""Execute+Java+Script_JS_PDF.pdf"",""fileOutcome"":""htmlReport""} @functional @TEST-212",""
"failed","Thu Dec 10 16:27:48 GMT 2020","Thu Dec 10 16:28:27 GMT 2020","39098","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can update and publish both Adaptation and NCFS policies at the same time {""FileType"":""word"",""ContentFlag"":""EmbeddedImages"",""FlagType"":""sanitise"",""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @functional @TEST-241","I can update and publish both Adaptation and NCFS policies at the same time {""FileType"":""word"",""ContentFlag"":""EmbeddedImages"",""FlagType"":""sanitise"",""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @functional @TEST-241",""
"failed","Thu Dec 10 16:24:29 GMT 2020","Thu Dec 10 16:24:40 GMT 2020","11245","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of Glasswall Blocked files {""routeOption"":""Block"",""updatedRouteOption"":""Block""} @functional @TEST-187","I can change the outcome of Glasswall Blocked files {""routeOption"":""Block"",""updatedRouteOption"":""Block""} @functional @TEST-187",""
"failed","Thu Dec 10 16:27:16 GMT 2020","Thu Dec 10 16:27:48 GMT 2020","32402","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can publish a draft Adaptation Policy {""FileType"":""pdf"",""ContentFlag"":""Acroform"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @functional @TEST-240","I can publish a draft Adaptation Policy {""FileType"":""pdf"",""ContentFlag"":""Acroform"",""DraftFlagType"":""disallow"",""CurrentFlagType"":""sanitise""} @functional @TEST-240",""
"failed","Thu Dec 10 16:24:18 GMT 2020","Thu Dec 10 16:24:29 GMT 2020","10655","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of unprocessable files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @functional @TEST-183","I can change the outcome of unprocessable files {""routeOption"":""Relay"",""updatedRouteOption"":""Relay""} @functional @TEST-183",""
"passed","Thu Dec 10 16:25:03 GMT 2020","Thu Dec 10 16:25:35 GMT 2020","32689","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using a custom range {""datetimeFrom"":""11/11/2020 0:21 AM"",""datetimeTo"":""11/11/2020 9:08 AM""} @functional @TEST-235","I can filter the request log using a custom range {""datetimeFrom"":""11/11/2020 0:21 AM"",""datetimeTo"":""11/11/2020 9:08 AM""} @functional @TEST-235",""
"passed","Thu Dec 10 16:25:25 GMT 2020","Thu Dec 10 16:25:59 GMT 2020","33565","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can cancel any updates done to the draft policy {""FileType"":""powerpoint"",""ContentFlag"":""Metadata"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @functional @TEST-213","I can cancel any updates done to the draft policy {""FileType"":""powerpoint"",""ContentFlag"":""Metadata"",""DraftFlagType"":""sanitise"",""CurrentFlagType"":""disallow""} @functional @TEST-213",""
