"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 04 09:12:24 GMT 2021","Thu Mar 04 09:12:26 GMT 2021","2144","","Icap Client File Processing:","","Icap Client File Processing:","Supported office files process is successful @office @fileprocess @functional","Supported office files process is successful @office @fileprocess @functional",""
"passed","Thu Mar 04 09:13:01 GMT 2021","Thu Mar 04 09:15:30 GMT 2021","149044","","Icap Client File Processing:","","Icap Client File Processing:","Supported image files process is successful @images @fileprocess @functional","Supported image files process is successful @images @fileprocess @functional",""
"passed","Thu Mar 04 09:15:43 GMT 2021","Thu Mar 04 09:16:38 GMT 2021","54808","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @pdf @fileprocess @functional","Supported pdf files process is successful @pdf @fileprocess @functional",""
"passed","Thu Mar 04 09:16:54 GMT 2021","Thu Mar 04 09:16:56 GMT 2021","2146","","Icap Client File Processing:","","Icap Client File Processing:","Supported archive files process is successful @archives @fileprocess @functional","Supported archive files process is successful @archives @fileprocess @functional",""
"passed","Thu Mar 04 09:12:08 GMT 2021","Thu Mar 04 09:12:24 GMT 2021","15579","","Icap Client File Processing:","","Icap Client File Processing:","I process a non supported file using icap client tool @ns @fileprocess @functional","I process a non supported file using icap client tool @ns @fileprocess @functional",""
"passed","Thu Mar 04 09:16:46 GMT 2021","Thu Mar 04 09:16:48 GMT 2021","2139","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @rtf @fileprocess @functional","Supported pdf files process is successful @rtf @fileprocess @functional",""
