"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 24 10:17:56 GMT 2020","Tue Nov 24 10:18:37 GMT 2020","40625","","request-history-log @request-history-log","","request-history-log @request-history-log","Validate requests log view using a combination of multiple filters {""riskFilter"":""Safe"",""typeFilter"":""png"",""fileIdFilter"":"""",""appliedFilters"":""Safe_png"",""filterValues"":""SAFE_png""} @success @functional @TEST-179","Validate requests log view using a combination of multiple filters {""riskFilter"":""Safe"",""typeFilter"":""png"",""fileIdFilter"":"""",""appliedFilters"":""Safe_png"",""filterValues"":""SAFE_png""} @success @functional @TEST-179",""
"passed","Tue Nov 24 10:19:20 GMT 2020","Tue Nov 24 10:20:04 GMT 2020","43575","","request-history-log @request-history-log","","request-history-log @request-history-log","I can remove individual filters {""filterOne"":""png"",""filterTwo"":""Safe"",""filterToRemove"":""Safe"",""appliedFilter"":""png"",""filterValues"":""png""} @success @functional @TEST-189","I can remove individual filters {""filterOne"":""png"",""filterTwo"":""Safe"",""filterToRemove"":""Safe"",""appliedFilter"":""png"",""filterValues"":""png""} @success @functional @TEST-189",""
"passed","Tue Nov 24 10:17:27 GMT 2020","Tue Nov 24 10:17:51 GMT 2020","24165","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user can cancel any updates that they have done to the policy by pressing cancel {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""CurrentFlagType"":""disallow"",""ChangedFlagType"":""sanitise""} @success @functional @smoke @TEST-213","A user can cancel any updates that they have done to the policy by pressing cancel {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""CurrentFlagType"":""disallow"",""ChangedFlagType"":""sanitise""} @success @functional @smoke @TEST-213",""
"passed","Tue Nov 24 10:18:13 GMT 2020","Tue Nov 24 10:18:35 GMT 2020","22263","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @success @functional @smoke @TEST-214","I can edit policy content flags {""FileType"":""excel"",""ContentFlags"":""externalHyperlinks"",""FlagType"":""disallow""} @success @functional @smoke @TEST-214",""
"passed","Tue Nov 24 10:17:27 GMT 2020","Tue Nov 24 10:17:44 GMT 2020","17532","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using the time interval {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @functional @smoke @TEST-167 @success","I can filter the request log using the time interval {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @functional @smoke @TEST-167 @success",""
"passed","Tue Nov 24 10:18:35 GMT 2020","Tue Nov 24 10:19:15 GMT 2020","39344","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user is able to change all content flags for all file type in policy page {""FileType"":""word"",""FlagType"":""sanitise""} @success @functional @smoke @TEST-215","A user is able to change all content flags for all file type in policy page {""FileType"":""word"",""FlagType"":""sanitise""} @success @functional @smoke @TEST-215",""
"passed","Tue Nov 24 10:17:27 GMT 2020","Tue Nov 24 10:17:56 GMT 2020","29022","","request-history-filtering-by-risk-outcome @request-history-filtering-by-risk-outcome","","request-history-filtering-by-risk-outcome @request-history-filtering-by-risk-outcome","I can filter the log by file risks {""filter"":""Safe"",""filteredFile"":""Safe""} @success @functional @smoke @TEST-164","I can filter the log by file risks {""filter"":""Safe"",""filteredFile"":""Safe""} @success @functional @smoke @TEST-164",""
"passed","Tue Nov 24 10:18:43 GMT 2020","Tue Nov 24 10:19:10 GMT 2020","27255","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","filter the log by file type {""filter"":""pdf"",""filteredFile"":""Pdf""} @success @functional @smoke @TEST-163","filter the log by file type {""filter"":""pdf"",""filteredFile"":""Pdf""} @success @functional @smoke @TEST-163",""
"passed","Tue Nov 24 10:17:27 GMT 2020","Tue Nov 24 10:17:51 GMT 2020","24399","","request-history-file-detail-view @request-history-file-detail-view","","request-history-file-detail-view @request-history-file-detail-view","I am able to view more detail on a file @functional @smoke @TEST-169 @Fail-Code","I am able to view more detail on a file @functional @smoke @TEST-169 @Fail-Code",""
"passed","Tue Nov 24 10:19:15 GMT 2020","Tue Nov 24 10:19:54 GMT 2020","39319","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user is able to change all content flags for all file type in policy page {""FileType"":""pdf"",""FlagType"":""disallow""} @success @functional @smoke @TEST-215","A user is able to change all content flags for all file type in policy page {""FileType"":""pdf"",""FlagType"":""disallow""} @success @functional @smoke @TEST-215",""
"passed","Tue Nov 24 10:18:16 GMT 2020","Tue Nov 24 10:18:43 GMT 2020","27302","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","filter the log by file type {""filter"":""docx"",""filteredFile"":""Docx""} @success @functional @smoke @TEST-163","filter the log by file type {""filter"":""docx"",""filteredFile"":""Docx""} @success @functional @smoke @TEST-163",""
"passed","Tue Nov 24 10:17:44 GMT 2020","Tue Nov 24 10:18:00 GMT 2020","15547","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using the time interval {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @functional @smoke @TEST-167 @success","I can filter the request log using the time interval {""timeInterval"":""12 Hours"",""datetimeFrom"":""12"",""datetimeTo"":""current time""} @functional @smoke @TEST-167 @success",""
"passed","Tue Nov 24 10:17:51 GMT 2020","Tue Nov 24 10:18:13 GMT 2020","22224","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","I can edit policy content flags {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""FlagType"":""sanitise""} @success @functional @smoke @TEST-214","I can edit policy content flags {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""FlagType"":""sanitise""} @success @functional @smoke @TEST-214",""
"passed","Tue Nov 24 10:18:37 GMT 2020","Tue Nov 24 10:19:20 GMT 2020","43576","","request-history-log @request-history-log","","request-history-log @request-history-log","I can remove individual filters {""filterOne"":""docx"",""filterTwo"":""Safe"",""filterToRemove"":""docx"",""appliedFilter"":""Safe"",""filterValues"":""SAFE""} @success @functional @TEST-189","I can remove individual filters {""filterOne"":""docx"",""filterTwo"":""Safe"",""filterToRemove"":""docx"",""appliedFilter"":""Safe"",""filterValues"":""SAFE""} @success @functional @TEST-189",""
"passed","Tue Nov 24 10:18:00 GMT 2020","Tue Nov 24 10:18:16 GMT 2020","15582","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","I can filter the request log using the time interval {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @functional @smoke @TEST-167 @success","I can filter the request log using the time interval {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @functional @smoke @TEST-167 @success",""
