"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 21 14:54:09 GMT 2021","Sun Feb 21 14:54:12 GMT 2021","2134","","Icap Client File Processing:","","Icap Client File Processing:","Supported archive files process is successful @archives @fileprocess @functional","Supported archive files process is successful @archives @fileprocess @functional",""
"passed","Sun Feb 21 14:52:52 GMT 2021","Sun Feb 21 14:54:00 GMT 2021","67918","","Icap Client File Processing:","","Icap Client File Processing:","I process a non supported file using icap client tool @ns @fileprocess @functional","I process a non supported file using icap client tool @ns @fileprocess @functional",""
"passed","Sun Feb 21 14:54:00 GMT 2021","Sun Feb 21 14:54:02 GMT 2021","2142","","Icap Client File Processing:","","Icap Client File Processing:","Supported office files process is successful @office @fileprocess @functional","Supported office files process is successful @office @fileprocess @functional",""
"passed","Sun Feb 21 14:54:05 GMT 2021","Sun Feb 21 14:54:07 GMT 2021","2131","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @pdf @fileprocess @functional","Supported pdf files process is successful @pdf @fileprocess @functional",""
"passed","Sun Feb 21 14:54:02 GMT 2021","Sun Feb 21 14:54:05 GMT 2021","2157","","Icap Client File Processing:","","Icap Client File Processing:","Supported image files process is successful @images @fileprocess @functional","Supported image files process is successful @images @fileprocess @functional",""
"passed","Sun Feb 21 14:54:07 GMT 2021","Sun Feb 21 14:54:09 GMT 2021","2135","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @rtf @fileprocess @functional","Supported pdf files process is successful @rtf @fileprocess @functional",""
