"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 24 11:10:45 GMT 2021","Wed Feb 24 11:10:47 GMT 2021","2143","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @rtf @fileprocess @functional","Supported pdf files process is successful @rtf @fileprocess @functional",""
"passed","Wed Feb 24 11:10:34 GMT 2021","Wed Feb 24 11:10:36 GMT 2021","2153","","Icap Client File Processing:","","Icap Client File Processing:","Supported office files process is successful @office @fileprocess @functional","Supported office files process is successful @office @fileprocess @functional",""
"passed","Wed Feb 24 11:10:42 GMT 2021","Wed Feb 24 11:10:45 GMT 2021","2835","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @pdf @fileprocess @functional","Supported pdf files process is successful @pdf @fileprocess @functional",""
"passed","Wed Feb 24 11:10:36 GMT 2021","Wed Feb 24 11:10:41 GMT 2021","4878","","Icap Client File Processing:","","Icap Client File Processing:","Supported image files process is successful @images @fileprocess @functional","Supported image files process is successful @images @fileprocess @functional",""
"passed","Wed Feb 24 11:10:48 GMT 2021","Wed Feb 24 11:10:50 GMT 2021","2149","","Icap Client File Processing:","","Icap Client File Processing:","Supported archive files process is successful @archives @fileprocess @functional","Supported archive files process is successful @archives @fileprocess @functional",""
"passed","Wed Feb 24 11:10:31 GMT 2021","Wed Feb 24 11:10:34 GMT 2021","2527","","Icap Client File Processing:","","Icap Client File Processing:","I process a non supported file using icap client tool @ns @fileprocess @functional","I process a non supported file using icap client tool @ns @fileprocess @functional",""
