"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 19 23:24:13 GMT 2020","Thu Nov 19 23:24:27 GMT 2020","13702","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","I can download the full XML analysis report for a file {""supportedFile"":""src/data/input/file1.docx"",""xmlFile"":""file1.xml""} @smoke @TEST-225 @Fail-code","I can download the full XML analysis report for a file {""supportedFile"":""src/data/input/file1.docx"",""xmlFile"":""file1.xml""} @smoke @TEST-225 @Fail-code",""
"passed","Thu Nov 19 23:25:35 GMT 2020","Thu Nov 19 23:25:58 GMT 2020","22249","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user can cancel any updates that they have done to the policy by pressing cancel {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""CurrentFlagType"":""disallow"",""ChangedFlagType"":""sanitise""} @functional @smoke @TEST-213","A user can cancel any updates that they have done to the policy by pressing cancel {""FileType"":""word"",""ContentFlags"":""embeddedFiles"",""CurrentFlagType"":""disallow"",""ChangedFlagType"":""sanitise""} @functional @smoke @TEST-213",""
"failed","Thu Nov 19 23:24:38 GMT 2020","Thu Nov 19 23:24:50 GMT 2020","11637","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","I can filter the risk legend {""chart"":""pie"",""fileRisk"":""Blocked By NCFS"",""filteredRisk"":""Blocked By NCFS""} @smoke @TEST-192 @Fail-App","I can filter the risk legend {""chart"":""pie"",""fileRisk"":""Blocked By NCFS"",""filteredRisk"":""Blocked By NCFS""} @smoke @TEST-192 @Fail-App",""
"failed","Thu Nov 19 23:24:50 GMT 2020","Thu Nov 19 23:25:01 GMT 2020","10855","","file-drop-file-processing @file-drop-file-processing","","file-drop-file-processing @file-drop-file-processing","I can process a file through the file drop service {""supportedFile"":""src/data/input/issues.docx"",""fileName"":""issues.docx"",""fileType"":""docx"",""processStatus"":""Your file has been processed""} @smoke @TEST-230","I can process a file through the file drop service {""supportedFile"":""src/data/input/issues.docx"",""fileName"":""issues.docx"",""fileType"":""docx"",""processStatus"":""Your file has been processed""} @smoke @TEST-230",""
"passed","Thu Nov 19 23:26:15 GMT 2020","Thu Nov 19 23:26:28 GMT 2020","13166","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of Glasswall Blocked files {""routeOption"":""Refer"",""updatedRouteOption"":""Refer""} @smoke @TEST-187","I can change the outcome of Glasswall Blocked files {""routeOption"":""Refer"",""updatedRouteOption"":""Refer""} @smoke @TEST-187",""
"failed","Thu Nov 19 23:25:14 GMT 2020","Thu Nov 19 23:25:26 GMT 2020","11751","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","","dashboard-requests-filtering-by-file-risk @dashboard-requests-filtering-by-file-risk","I can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Safe"",""filteredRisk"":""Safe""} @smoke @TEST-192 @Fail-App","I can filter the risk legend {""chart"":""line graph"",""fileRisk"":""Safe"",""filteredRisk"":""Safe""} @smoke @TEST-192 @Fail-App",""
"passed","Thu Nov 19 23:26:43 GMT 2020","Thu Nov 19 23:27:22 GMT 2020","39221","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","A user is able to change all content flags for all file type in policy page {""FileType"":""word"",""FlagType"":""sanitise""} @functional @smoke @TEST-215","A user is able to change all content flags for all file type in policy page {""FileType"":""word"",""FlagType"":""sanitise""} @functional @smoke @TEST-215",""
"failed","Thu Nov 19 23:24:58 GMT 2020","Thu Nov 19 23:25:35 GMT 2020","36897","","content-management-policy-application-to-files @content-management-policy-application-to-files","","content-management-policy-application-to-files @content-management-policy-application-to-files","Content Management policy is correctly applied to processed files {""contentFlags"":""hyperlink"",""flagType"":""disallow"",""fileType"":""jpg"",""file"":""Complete+works+of+shakespeare+hidden+zip_Polyglot_image.jpg"",""fileOutcome"":""htmlReport""} @smoke @TEST-212 @Fail-code","Content Management policy is correctly applied to processed files {""contentFlags"":""hyperlink"",""flagType"":""disallow"",""fileType"":""jpg"",""file"":""Complete+works+of+shakespeare+hidden+zip_Polyglot_image.jpg"",""fileOutcome"":""htmlReport""} @smoke @TEST-212 @Fail-code",""
"passed","Thu Nov 19 23:25:19 GMT 2020","Thu Nov 19 23:25:33 GMT 2020","14118","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","I can change the outcome of unprocessable files {""routeOption"":""Block"",""updatedRouteOption"":""Block""} @smoke @TEST-183","I can change the outcome of unprocessable files {""routeOption"":""Block"",""updatedRouteOption"":""Block""} @smoke @TEST-183",""
"passed","Thu Nov 19 23:26:18 GMT 2020","Thu Nov 19 23:27:01 GMT 2020","43597","","request-history-log @request-history-log","","request-history-log @request-history-log","I can remove individual filters {""filterOne"":""png"",""filterTwo"":""Safe"",""filterToRemove"":""Safe"",""appliedFilter"":""Png""} @functional @smoke @TEST-189","I can remove individual filters {""filterOne"":""png"",""filterTwo"":""Safe"",""filterToRemove"":""Safe"",""appliedFilter"":""Png""} @functional @smoke @TEST-189",""
