"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 03 17:17:21 GMT 2021","Wed Mar 03 17:18:11 GMT 2021","50877","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @pdf @fileprocess @functional","Supported pdf files process is successful @pdf @fileprocess @functional",""
"passed","Wed Mar 03 17:18:19 GMT 2021","Wed Mar 03 17:18:21 GMT 2021","2163","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @rtf @fileprocess @functional","Supported pdf files process is successful @rtf @fileprocess @functional",""
"passed","Wed Mar 03 17:14:08 GMT 2021","Wed Mar 03 17:14:17 GMT 2021","8159","","Icap Client File Processing:","","Icap Client File Processing:","I process a non supported file using icap client tool @ns @fileprocess @functional","I process a non supported file using icap client tool @ns @fileprocess @functional",""
"passed","Wed Mar 03 17:14:52 GMT 2021","Wed Mar 03 17:17:07 GMT 2021","135296","","Icap Client File Processing:","","Icap Client File Processing:","Supported image files process is successful @images @fileprocess @functional","Supported image files process is successful @images @fileprocess @functional",""
"passed","Wed Mar 03 17:14:17 GMT 2021","Wed Mar 03 17:14:19 GMT 2021","2149","","Icap Client File Processing:","","Icap Client File Processing:","Supported office files process is successful @office @fileprocess @functional","Supported office files process is successful @office @fileprocess @functional",""
"passed","Wed Mar 03 17:18:28 GMT 2021","Wed Mar 03 17:18:30 GMT 2021","2162","","Icap Client File Processing:","","Icap Client File Processing:","Supported archive files process is successful @archives @fileprocess @functional","Supported archive files process is successful @archives @fileprocess @functional",""
