"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 21 14:39:49 GMT 2021","Sun Feb 21 14:40:53 GMT 2021","64193","","Content Management Policy Editing @content-management-policy-editing","","Content Management Policy Editing @content-management-policy-editing","User can update and publish both Adaptation and NCFS policies at the same time {""FileType"":""word"",""ContentFlag"":""EmbeddedImages"",""FlagType"":""sanitise"",""url"":""icap-client-qa.uksouth.cloudapp.azure.com"",""CurrentFlagType"":""disallow"",""CurrentUrl"":""testPrecondition""} @portal @functional @TEST-241","User can update and publish both Adaptation and NCFS policies at the same time {""FileType"":""word"",""ContentFlag"":""EmbeddedImages"",""FlagType"":""sanitise"",""url"":""icap-client-qa.uksouth.cloudapp.azure.com"",""CurrentFlagType"":""disallow"",""CurrentUrl"":""testPrecondition""} @portal @functional @TEST-241",""
"passed","Sun Feb 21 14:41:42 GMT 2021","Sun Feb 21 14:42:07 GMT 2021","25135","","content-management-policy-history @content-management-policy-history","","content-management-policy-history @content-management-policy-history","User can change the number of previous polcy records displayed on a page {""itemCount"":""100"",""rowCount"":""100""} @functional @portal @TEST-217","User can change the number of previous polcy records displayed on a page {""itemCount"":""100"",""rowCount"":""100""} @functional @portal @TEST-217",""
"failed","Sun Feb 21 14:38:47 GMT 2021","Sun Feb 21 14:39:02 GMT 2021","15141","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","User can download the full PDF analysis report for a file {""supportedFile"":""src/data/multiset/file1.docx"",""pdfFile"":""file1.xml""} @portal @TEST-226 @filedrop","User can download the full PDF analysis report for a file {""supportedFile"":""src/data/multiset/file1.docx"",""pdfFile"":""file1.xml""} @portal @TEST-226 @filedrop",""
"failed","Sun Feb 21 14:37:29 GMT 2021","Sun Feb 21 14:37:52 GMT 2021","23850","","file-drop-file-process-result-view @file-drop-file-process-result-view","","file-drop-file-process-result-view @file-drop-file-process-result-view","User can see the result of a repaired file with the issues removed {""activeContentFile"":""src/data/multiset/file1.docx"",""activeContent"":""Internal Hyperlinks present in CT_Bookmark"",""repairedObject"":""APP segment removed""} @portal @filedrop @TEST-228","User can see the result of a repaired file with the issues removed {""activeContentFile"":""src/data/multiset/file1.docx"",""activeContent"":""Internal Hyperlinks present in CT_Bookmark"",""repairedObject"":""APP segment removed""} @portal @filedrop @TEST-228",""
"passed","Sun Feb 21 14:41:18 GMT 2021","Sun Feb 21 14:41:42 GMT 2021","23678","","content-management-policy-history @content-management-policy-history","","content-management-policy-history @content-management-policy-history","User can change the number of previous polcy records displayed on a page {""itemCount"":""50"",""rowCount"":""50""} @functional @portal @TEST-217","User can change the number of previous polcy records displayed on a page {""itemCount"":""50"",""rowCount"":""50""} @functional @portal @TEST-217",""
"passed","Sun Feb 21 14:41:57 GMT 2021","Sun Feb 21 14:42:28 GMT 2021","31275","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User cannot filter the date range to a time greater than 24 hours {""datetimeFrom"":""20/10/2020 0:45 AM"",""datetimeTo"":""26/10/2020 13:45 PM""} @portal @functional @TEST-184","User cannot filter the date range to a time greater than 24 hours {""datetimeFrom"":""20/10/2020 0:45 AM"",""datetimeTo"":""26/10/2020 13:45 PM""} @portal @functional @TEST-184",""
"passed","Sun Feb 21 14:40:02 GMT 2021","Sun Feb 21 14:40:22 GMT 2021","20104","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can change the outcome of Glasswall Blocked files {""routeOption"":""block-glasswallBlockedFiles"",""updatedRouteOption"":""Block""} @portal @functional @TEST-187","User can change the outcome of Glasswall Blocked files {""routeOption"":""block-glasswallBlockedFiles"",""updatedRouteOption"":""Block""} @portal @functional @TEST-187",""
"passed","Sun Feb 21 14:41:22 GMT 2021","Sun Feb 21 14:41:57 GMT 2021","34911","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a custom range and see all transactions within that range {""datetimeFrom"":""11/02/2021 10:00 AM"",""datetimeTo"":""12/02/2021 10:00 AM""} @portal @functional @TEST-235","User can filter the request log using a custom range and see all transactions within that range {""datetimeFrom"":""11/02/2021 10:00 AM"",""datetimeTo"":""12/02/2021 10:00 AM""} @portal @functional @TEST-235",""
"failed","Sun Feb 21 14:38:30 GMT 2021","Sun Feb 21 14:38:46 GMT 2021","16651","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","","file-drop-file-analysis-reporting @file-drop-file-analysis-reporting","User can download the full XML analysis report for a file {""supportedFile"":""src/data/multiset/file1.docx"",""xmlFile"":""file1.xml""} @portal @filedrop @TEST-225","User can download the full XML analysis report for a file {""supportedFile"":""src/data/multiset/file1.docx"",""xmlFile"":""file1.xml""} @portal @filedrop @TEST-225",""
"passed","Sun Feb 21 14:40:22 GMT 2021","Sun Feb 21 14:40:41 GMT 2021","19251","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @portal @functional @TEST-167","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""1 Hour"",""datetimeFrom"":""1"",""datetimeTo"":""current time""} @portal @functional @TEST-167",""
"passed","Sun Feb 21 14:38:57 GMT 2021","Sun Feb 21 14:39:33 GMT 2021","36073","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","","non-compliant-files-routing-mechanism @non-compliant-files-routing-mechanism","User can update the non-compliant routes API URL {""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @portal @functional @TEST-158","User can update the non-compliant routes API URL {""url"":""icap-client-qa.uksouth.cloudapp.azure.com""} @portal @functional @TEST-158",""
"passed","Sun Feb 21 14:41:02 GMT 2021","Sun Feb 21 14:41:22 GMT 2021","20199","","request-history-filtering-by-date @request-history-filtering-by-date","","request-history-filtering-by-date @request-history-filtering-by-date","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @portal @functional @TEST-167","User can filter the request log using a default time interval(1, 12 or 24 hrs) {""timeInterval"":""24 Hours"",""datetimeFrom"":""24"",""datetimeTo"":""current time""} @portal @functional @TEST-167",""
"passed","Sun Feb 21 14:37:29 GMT 2021","Sun Feb 21 14:38:10 GMT 2021","41213","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","","request-history-filtering-by-file-type @request-history-filtering-by-file-type","User can filter the log by file type {""filter"":""docx"",""filteredFile"":""Docx""} @portal @functional @TEST-180","User can filter the log by file type {""filter"":""docx"",""filteredFile"":""Docx""} @portal @functional @TEST-180",""
