"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 21 14:35:28 GMT 2021","Sun Feb 21 14:35:31 GMT 2021","2175","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @rtf @fileprocess @functional","Supported pdf files process is successful @rtf @fileprocess @functional",""
"passed","Sun Feb 21 14:35:21 GMT 2021","Sun Feb 21 14:35:24 GMT 2021","2155","","Icap Client File Processing:","","Icap Client File Processing:","Supported office files process is successful @office @fileprocess @functional","Supported office files process is successful @office @fileprocess @functional",""
"passed","Sun Feb 21 14:34:13 GMT 2021","Sun Feb 21 14:35:21 GMT 2021","68454","","Icap Client File Processing:","","Icap Client File Processing:","I process a non supported file using icap client tool @ns @fileprocess @functional","I process a non supported file using icap client tool @ns @fileprocess @functional",""
"passed","Sun Feb 21 14:35:31 GMT 2021","Sun Feb 21 14:35:33 GMT 2021","2149","","Icap Client File Processing:","","Icap Client File Processing:","Supported archive files process is successful @archives @fileprocess @functional","Supported archive files process is successful @archives @fileprocess @functional",""
"passed","Sun Feb 21 14:35:26 GMT 2021","Sun Feb 21 14:35:28 GMT 2021","2154","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @pdf @fileprocess @functional","Supported pdf files process is successful @pdf @fileprocess @functional",""
"passed","Sun Feb 21 14:35:24 GMT 2021","Sun Feb 21 14:35:26 GMT 2021","2138","","Icap Client File Processing:","","Icap Client File Processing:","Supported image files process is successful @images @fileprocess @functional","Supported image files process is successful @images @fileprocess @functional",""
