"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 01 16:28:15 GMT 2021","Mon Mar 01 16:28:27 GMT 2021","12362","","Icap Client File Processing:","","Icap Client File Processing:","I process a non supported file using icap client tool @ns @fileprocess @functional","I process a non supported file using icap client tool @ns @fileprocess @functional",""
"passed","Mon Mar 01 16:28:50 GMT 2021","Mon Mar 01 16:32:47 GMT 2021","236682","","Icap Client File Processing:","","Icap Client File Processing:","Supported image files process is successful @images @fileprocess @functional","Supported image files process is successful @images @fileprocess @functional",""
"passed","Mon Mar 01 16:28:27 GMT 2021","Mon Mar 01 16:28:29 GMT 2021","2136","","Icap Client File Processing:","","Icap Client File Processing:","Supported office files process is successful @office @fileprocess @functional","Supported office files process is successful @office @fileprocess @functional",""
"passed","Mon Mar 01 16:34:59 GMT 2021","Mon Mar 01 16:35:01 GMT 2021","2133","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @rtf @fileprocess @functional","Supported pdf files process is successful @rtf @fileprocess @functional",""
"passed","Mon Mar 01 16:33:33 GMT 2021","Mon Mar 01 16:34:47 GMT 2021","74083","","Icap Client File Processing:","","Icap Client File Processing:","Supported pdf files process is successful @pdf @fileprocess @functional","Supported pdf files process is successful @pdf @fileprocess @functional",""
"passed","Mon Mar 01 16:35:12 GMT 2021","Mon Mar 01 16:35:14 GMT 2021","2122","","Icap Client File Processing:","","Icap Client File Processing:","Supported archive files process is successful @archives @fileprocess @functional","Supported archive files process is successful @archives @fileprocess @functional",""
